Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
18;Caquetá;18785;Solita;Ordenamiento Territorial;Catastro;Total de predios;3.139,00;;2012;12;IGAC;Millones de pesos corrientes
18;Caquetá;18860;Valparaíso;Ordenamiento Territorial;Catastro;Total de predios;4.463,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19000;Cauca;Ordenamiento Territorial;Catastro;Total de predios;431.078,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19001;Popayán;Ordenamiento Territorial;Catastro;Total de predios;97.274,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19022;Almaguer;Ordenamiento Territorial;Catastro;Total de predios;14.333,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19050;Argelia;Ordenamiento Territorial;Catastro;Total de predios;5.940,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19075;Balboa;Ordenamiento Territorial;Catastro;Total de predios;5.821,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19100;Bolívar;Ordenamiento Territorial;Catastro;Total de predios;25.450,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19110;Buenos Aires;Ordenamiento Territorial;Catastro;Total de predios;9.040,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19130;Cajibío;Ordenamiento Territorial;Catastro;Total de predios;14.031,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19137;Caldono;Ordenamiento Territorial;Catastro;Total de predios;7.822,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19142;Caloto;Ordenamiento Territorial;Catastro;Total de predios;6.520,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19212;Corinto;Ordenamiento Territorial;Catastro;Total de predios;7.795,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19256;El Tambo;Ordenamiento Territorial;Catastro;Total de predios;20.767,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19290;Florencia;Ordenamiento Territorial;Catastro;Total de predios;2.742,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19300;Guachené;Ordenamiento Territorial;Catastro;Total de predios;8.985,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19318;Guapi;Ordenamiento Territorial;Catastro;Total de predios;4.476,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19355;Inzá;Ordenamiento Territorial;Catastro;Total de predios;7.342,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19364;Jambaló;Ordenamiento Territorial;Catastro;Total de predios;910,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19392;La Sierra;Ordenamiento Territorial;Catastro;Total de predios;4.790,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19397;La Vega;Ordenamiento Territorial;Catastro;Total de predios;8.784,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19418;López;Ordenamiento Territorial;Catastro;Total de predios;564,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19450;Mercaderes;Ordenamiento Territorial;Catastro;Total de predios;9.254,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19455;Miranda;Ordenamiento Territorial;Catastro;Total de predios;9.138,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19473;Morales;Ordenamiento Territorial;Catastro;Total de predios;7.671,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19513;Padilla;Ordenamiento Territorial;Catastro;Total de predios;4.440,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19517;Paéz;Ordenamiento Territorial;Catastro;Total de predios;3.022,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19532;Patía;Ordenamiento Territorial;Catastro;Total de predios;11.277,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19533;Piamonte;Ordenamiento Territorial;Catastro;Total de predios;1.965,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19548;Piendamó;Ordenamiento Territorial;Catastro;Total de predios;15.715,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19573;Puerto Tejada;Ordenamiento Territorial;Catastro;Total de predios;12.039,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19585;Puracé;Ordenamiento Territorial;Catastro;Total de predios;2.270,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19622;Rosas;Ordenamiento Territorial;Catastro;Total de predios;4.665,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19693;San Sebastián;Ordenamiento Territorial;Catastro;Total de predios;7.964,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19698;Santander de Quilichao;Ordenamiento Territorial;Catastro;Total de predios;31.840,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19701;Santa Rosa;Ordenamiento Territorial;Catastro;Total de predios;2.840,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19743;Silvia;Ordenamiento Territorial;Catastro;Total de predios;9.301,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19760;Sotará;Ordenamiento Territorial;Catastro;Total de predios;5.501,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19780;Suárez;Ordenamiento Territorial;Catastro;Total de predios;7.812,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19785;Sucre;Ordenamiento Territorial;Catastro;Total de predios;3.831,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19807;Timbío;Ordenamiento Territorial;Catastro;Total de predios;11.728,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19809;Timbiquí;Ordenamiento Territorial;Catastro;Total de predios;2.687,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19821;Toribío;Ordenamiento Territorial;Catastro;Total de predios;1.199,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19824;Totoró;Ordenamiento Territorial;Catastro;Total de predios;4.306,00;;2012;12;IGAC;Millones de pesos corrientes
19;Cauca;19845;Villa Rica;Ordenamiento Territorial;Catastro;Total de predios;7.227,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20000;Cesar;Ordenamiento Territorial;Catastro;Total de predios;293.866,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20001;Valledupar;Ordenamiento Territorial;Catastro;Total de predios;102.337,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20011;Aguachica;Ordenamiento Territorial;Catastro;Total de predios;24.497,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20013;Agustín Codazzi;Ordenamiento Territorial;Catastro;Total de predios;19.443,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20032;Astrea;Ordenamiento Territorial;Catastro;Total de predios;5.021,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20045;Becerril;Ordenamiento Territorial;Catastro;Total de predios;5.178,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20060;Bosconia;Ordenamiento Territorial;Catastro;Total de predios;9.592,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20175;Chimichagua;Ordenamiento Territorial;Catastro;Total de predios;10.543,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20178;Chiriguaná;Ordenamiento Territorial;Catastro;Total de predios;8.534,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20228;Curumaní;Ordenamiento Territorial;Catastro;Total de predios;12.034,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20238;El Copey;Ordenamiento Territorial;Catastro;Total de predios;9.185,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20250;El Paso;Ordenamiento Territorial;Catastro;Total de predios;8.483,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20295;Gamarra;Ordenamiento Territorial;Catastro;Total de predios;3.461,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20310;González;Ordenamiento Territorial;Catastro;Total de predios;1.075,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20383;La Gloria;Ordenamiento Territorial;Catastro;Total de predios;5.869,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20400;La Jagua de Ibirico;Ordenamiento Territorial;Catastro;Total de predios;9.387,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20443;Manaure;Ordenamiento Territorial;Catastro;Total de predios;2.577,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20517;Pailitas;Ordenamiento Territorial;Catastro;Total de predios;6.048,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20550;Pelaya;Ordenamiento Territorial;Catastro;Total de predios;7.732,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20570;Pueblo Bello;Ordenamiento Territorial;Catastro;Total de predios;3.298,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20614;Río de Oro;Ordenamiento Territorial;Catastro;Total de predios;5.187,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20621;La Paz;Ordenamiento Territorial;Catastro;Total de predios;6.998,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20710;San Alberto;Ordenamiento Territorial;Catastro;Total de predios;7.383,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20750;San Diego;Ordenamiento Territorial;Catastro;Total de predios;6.908,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20770;San Martín;Ordenamiento Territorial;Catastro;Total de predios;6.598,00;;2012;12;IGAC;Millones de pesos corrientes
20;Cesar;20787;Tamalameque;Ordenamiento Territorial;Catastro;Total de predios;6.498,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23000;Córdoba;Ordenamiento Territorial;Catastro;Total de predios;378.359,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23001;Montería;Ordenamiento Territorial;Catastro;Total de predios;109.336,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23068;Ayapel;Ordenamiento Territorial;Catastro;Total de predios;11.800,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23079;Buenavista;Ordenamiento Territorial;Catastro;Total de predios;4.710,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23090;Canalete;Ordenamiento Territorial;Catastro;Total de predios;3.265,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23162;Cereté;Ordenamiento Territorial;Catastro;Total de predios;22.118,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23168;Chimá;Ordenamiento Territorial;Catastro;Total de predios;3.659,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23182;Chinú;Ordenamiento Territorial;Catastro;Total de predios;12.571,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23189;Ciénaga de Oro;Ordenamiento Territorial;Catastro;Total de predios;13.393,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23300;Cotorra;Ordenamiento Territorial;Catastro;Total de predios;3.443,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23350;La Apartada;Ordenamiento Territorial;Catastro;Total de predios;4.057,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23417;Lorica;Ordenamiento Territorial;Catastro;Total de predios;26.856,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23419;Los Córdobas;Ordenamiento Territorial;Catastro;Total de predios;3.558,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23464;Momil;Ordenamiento Territorial;Catastro;Total de predios;3.741,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23466;Montelíbano;Ordenamiento Territorial;Catastro;Total de predios;20.924,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23500;Moñitos;Ordenamiento Territorial;Catastro;Total de predios;5.010,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23555;Planeta Rica;Ordenamiento Territorial;Catastro;Total de predios;15.713,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23570;Pueblo Nuevo;Ordenamiento Territorial;Catastro;Total de predios;7.050,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23574;Puerto Escondido;Ordenamiento Territorial;Catastro;Total de predios;4.306,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23580;Puerto Libertador;Ordenamiento Territorial;Catastro;Total de predios;7.855,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23586;Purísima;Ordenamiento Territorial;Catastro;Total de predios;3.238,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23660;Sahagún;Ordenamiento Territorial;Catastro;Total de predios;24.999,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23670;San Andrés Sotavento;Ordenamiento Territorial;Catastro;Total de predios;4.959,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23672;San Antero;Ordenamiento Territorial;Catastro;Total de predios;7.823,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23675;San Bernardo del Viento;Ordenamiento Territorial;Catastro;Total de predios;8.855,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23678;San Carlos;Ordenamiento Territorial;Catastro;Total de predios;5.305,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23682;San José de Ure;Ordenamiento Territorial;Catastro;Total de predios;2.003,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23686;San Pelayo;Ordenamiento Territorial;Catastro;Total de predios;9.789,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23807;Tierralta;Ordenamiento Territorial;Catastro;Total de predios;17.064,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23815;Tuchín;Ordenamiento Territorial;Catastro;Total de predios;3.733,00;;2012;12;IGAC;Millones de pesos corrientes
23;Córdoba;23855;Valencia;Ordenamiento Territorial;Catastro;Total de predios;7.226,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25000;Cundinamarca;Ordenamiento Territorial;Catastro;Total de predios;1.023.950,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25001;Agua de Dios;Ordenamiento Territorial;Catastro;Total de predios;6.578,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25019;Albán;Ordenamiento Territorial;Catastro;Total de predios;2.740,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25035;Anapoima;Ordenamiento Territorial;Catastro;Total de predios;10.439,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25040;Anolaima;Ordenamiento Territorial;Catastro;Total de predios;7.742,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25053;Arbeláez;Ordenamiento Territorial;Catastro;Total de predios;5.661,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25086;Beltrán;Ordenamiento Territorial;Catastro;Total de predios;888,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25095;Bituima;Ordenamiento Territorial;Catastro;Total de predios;1.931,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25099;Bojacá;Ordenamiento Territorial;Catastro;Total de predios;2.687,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25120;Cabrera;Ordenamiento Territorial;Catastro;Total de predios;2.327,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25123;Cachipay;Ordenamiento Territorial;Catastro;Total de predios;4.706,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25126;Cajicá;Ordenamiento Territorial;Catastro;Total de predios;13.054,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25148;Caparrapí;Ordenamiento Territorial;Catastro;Total de predios;7.276,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25151;Cáqueza;Ordenamiento Territorial;Catastro;Total de predios;10.502,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25154;Carmen de Carupa;Ordenamiento Territorial;Catastro;Total de predios;7.603,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25168;Chaguaní;Ordenamiento Territorial;Catastro;Total de predios;2.314,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25175;Chía;Ordenamiento Territorial;Catastro;Total de predios;33.314,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25178;Chipaque;Ordenamiento Territorial;Catastro;Total de predios;6.888,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25181;Choachí;Ordenamiento Territorial;Catastro;Total de predios;9.524,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25183;Chocontá;Ordenamiento Territorial;Catastro;Total de predios;12.690,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25200;Cogua;Ordenamiento Territorial;Catastro;Total de predios;7.800,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25214;Cota;Ordenamiento Territorial;Catastro;Total de predios;8.724,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25224;Cucunubá;Ordenamiento Territorial;Catastro;Total de predios;4.441,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25245;El Colegio;Ordenamiento Territorial;Catastro;Total de predios;13.626,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25258;El Peñón;Ordenamiento Territorial;Catastro;Total de predios;3.145,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25260;El Rosal;Ordenamiento Territorial;Catastro;Total de predios;4.680,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25269;Facatativá;Ordenamiento Territorial;Catastro;Total de predios;28.201,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25279;Fómeque;Ordenamiento Territorial;Catastro;Total de predios;8.602,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25281;Fosca;Ordenamiento Territorial;Catastro;Total de predios;4.030,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25286;Funza;Ordenamiento Territorial;Catastro;Total de predios;17.091,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25288;Fúquene;Ordenamiento Territorial;Catastro;Total de predios;4.669,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25290;Fusagasugá;Ordenamiento Territorial;Catastro;Total de predios;51.834,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25293;Gachalá;Ordenamiento Territorial;Catastro;Total de predios;3.861,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25295;Gachancipá;Ordenamiento Territorial;Catastro;Total de predios;3.285,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25297;Gachetá;Ordenamiento Territorial;Catastro;Total de predios;11.847,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25299;Gama;Ordenamiento Territorial;Catastro;Total de predios;3.851,00;;2012;12;IGAC;Millones de pesos corrientes
25;Cundinamarca;25307;Girardot;Ordenamiento Territorial;Catastro;Total de predios;40.569,00;;2012;12;IGAC;Millones de pesos corrientes
